transaction_id,customer_id,amount,transaction_hour,account_age_days,previous_transaction_count,previous_chargeback_count,failed_payment_count,device_account_count,IP_account_count,billing_shipping_match,IP_shipping_match,payment_method,customer_country,shipping_country,device_age_days,transaction_frequency,average_transaction_amount,amount_deviation,is_new_device,is_new_location,velocity_1h,velocity_24h,previous_fraud_flag,chargeback_label
TXN-22113,CUSTOMER-10456,13259.91,7,501,14,0,0,1,3,1,1,upi,IN,IN,441,3.9,1685.0,7.87,0,0,0,1,0,1
TXN-22114,CUSTOMER-11663,4879.58,8,22,6,0,0,1,2,1,0,upi,IN,IN,95,3.07,2732.55,1.79,0,0,1,3,0,1
TXN-22115,CUSTOMER-12925,6260.89,0,776,16,0,0,1,1,1,1,upi,US,US,127,3.97,3639.53,1.72,0,0,0,1,0,0
TXN-22116,CUSTOMER-10966,3799.24,15,244,5,0,1,1,5,1,1,credit_card,IN,IN,438,0.5,2948.91,1.29,0,0,0,1,0,0
TXN-22117,CUSTOMER-14965,3540.0,5,771,13,0,1,1,1,1,1,debit_card,IN,IN,309,3.16,2616.86,1.35,0,0,0,1,0,0
TXN-22118,CUSTOMER-11529,1675.34,22,417,18,0,1,1,2,0,0,upi,IN,AE,172,1.34,2340.01,0.72,0,1,0,1,0,1
TXN-22119,CUSTOMER-12977,3509.98,7,230,11,0,0,1,1,1,1,credit_card,IN,IN,1,3.88,2508.28,1.4,1,0,0,0,0,0
TXN-22120,CUSTOMER-13072,145.51,14,209,27,0,0,3,3,0,0,credit_card,IN,FR,21,3.13,100.0,1.46,1,1,0,1,1,1
TXN-22121,CUSTOMER-14870,1271.41,11,161,13,0,0,1,1,1,1,debit_card,IN,IN,381,0.55,1311.59,0.97,0,0,0,2,0,0
TXN-22122,CUSTOMER-12522,2850.29,9,376,25,0,0,1,1,1,1,credit_card,US,US,70,3.73,4566.21,0.62,0,0,1,3,0,0
TXN-22123,CUSTOMER-11127,3869.66,15,865,18,0,0,1,1,1,0,upi,GB,GB,368,2.14,2048.93,1.89,0,0,1,2,0,1
TXN-22124,CUSTOMER-13405,8486.73,14,169,3,0,2,1,3,0,0,debit_card,IN,FR,29,4.38,4713.31,1.8,0,1,4,16,0,1
TXN-22125,CUSTOMER-14493,2036.5,10,898,13,0,2,1,1,0,1,debit_card,JP,IN,392,2.18,3171.9,0.64,0,1,0,1,0,1
TXN-22126,CUSTOMER-12344,1307.39,23,338,10,0,1,1,1,1,1,credit_card,JP,JP,244,1.96,2977.54,0.44,0,0,0,0,0,0
TXN-22127,CUSTOMER-10107,1467.32,6,801,26,0,1,2,2,1,0,credit_card,DE,DE,30,3.63,2981.25,0.49,1,0,0,3,0,1
TXN-22128,CUSTOMER-12578,4834.44,7,473,12,1,1,4,4,1,1,debit_card,IN,IN,41,0.75,2902.43,1.67,0,0,0,3,1,1
TXN-22129,CUSTOMER-13155,27289.63,10,226,19,0,1,1,1,0,0,upi,AU,GB,394,1.25,3624.26,7.53,0,1,1,2,0,1
TXN-22130,CUSTOMER-14384,4143.45,8,872,19,0,1,1,1,1,1,credit_card,IN,IN,7,0.31,2337.01,1.77,1,1,8,21,0,1
TXN-22131,CUSTOMER-14054,4032.4,6,362,18,0,3,1,1,1,1,credit_card,IN,IN,245,2.11,2888.14,1.4,0,0,2,2,0,1
TXN-22132,CUSTOMER-14802,559.13,14,478,22,0,0,1,2,1,1,debit_card,IN,IN,448,4.08,978.41,0.57,0,0,0,3,0,0
TXN-22133,CUSTOMER-10215,2317.19,14,554,23,0,1,1,6,0,0,credit_card,IN,AE,299,4.57,2082.85,1.11,0,1,0,2,0,1
TXN-22134,CUSTOMER-14440,5130.16,15,474,14,0,0,1,1,1,1,credit_card,IN,IN,339,4.12,2623.15,1.96,0,0,0,2,0,0
TXN-22135,CUSTOMER-14290,1030.04,2,194,18,0,5,1,1,1,1,credit_card,IN,IN,476,4.25,1148.74,0.9,0,0,1,1,0,1
TXN-22136,CUSTOMER-14254,5744.04,15,932,16,4,0,1,3,1,1,credit_card,IN,IN,59,2.55,3480.46,1.65,0,0,0,0,1,1
TXN-22137,CUSTOMER-10465,3817.82,14,11,10,0,1,1,1,1,0,credit_card,IN,IN,1,4.46,2856.01,1.34,1,0,0,3,0,1
TXN-22138,CUSTOMER-12373,6349.3,0,494,19,0,0,3,3,1,1,credit_card,US,US,15,0.56,5295.73,1.2,0,0,0,2,0,0
TXN-22139,CUSTOMER-10592,3914.71,13,982,29,0,3,6,1,1,1,debit_card,IN,IN,43,4.9,2059.06,1.9,0,0,0,3,0,1
TXN-22140,CUSTOMER-12189,3510.71,23,976,22,0,0,1,1,1,1,upi,IN,IN,95,4.05,3848.17,0.91,0,0,0,2,0,0
TXN-22141,CUSTOMER-10884,3951.43,21,783,22,0,0,1,5,0,0,upi,IN,IN,148,2.53,3572.47,1.11,0,1,1,2,1,1
TXN-22142,CUSTOMER-14159,335.02,10,61,8,0,0,1,1,1,1,debit_card,IN,IN,150,1.14,658.88,0.51,0,1,0,3,0,0
TXN-22143,CUSTOMER-10304,2787.4,2,528,13,0,0,1,1,1,1,credit_card,FR,FR,7,1.63,2359.55,1.18,1,0,0,1,0,0
TXN-22144,CUSTOMER-14492,3344.14,8,270,20,0,0,1,1,1,1,debit_card,DE,DE,228,3.75,1748.11,1.91,0,0,2,2,0,0
TXN-22145,CUSTOMER-10334,2092.88,5,537,16,0,0,1,1,1,1,credit_card,IN,IN,205,2.27,2840.23,0.74,0,0,1,2,0,0
TXN-22146,CUSTOMER-12834,5376.39,22,556,13,0,2,2,3,1,0,credit_card,IN,IN,0,2.03,2880.37,1.87,1,0,1,3,0,1
TXN-22147,CUSTOMER-14507,2154.75,15,897,10,0,1,1,2,1,1,credit_card,IN,IN,7,0.38,3415.4,0.63,1,0,0,3,0,0
TXN-22148,CUSTOMER-12332,1640.7,10,656,25,0,5,1,5,1,1,credit_card,JP,JP,137,4.75,2033.41,0.81,0,1,1,1,0,1
TXN-22149,CUSTOMER-14562,3497.16,17,64,24,0,2,1,1,1,1,credit_card,IN,IN,334,3.11,3082.02,1.13,0,0,0,1,0,0
TXN-22150,CUSTOMER-10080,4504.91,16,861,18,1,0,1,1,1,1,upi,IN,IN,19,1.0,2535.37,1.78,0,0,0,0,1,1
TXN-22151,CUSTOMER-13764,1389.58,16,479,11,4,0,1,1,1,1,credit_card,IN,IN,19,1.26,1952.63,0.71,0,0,0,2,1,1
TXN-22152,CUSTOMER-12832,9165.7,2,797,19,0,6,1,1,1,1,debit_card,IN,IN,135,1.71,2973.57,3.08,0,0,1,2,0,1
TXN-22153,CUSTOMER-11978,1222.19,18,489,10,0,1,1,1,0,0,debit_card,IN,JP,221,2.48,2457.94,0.5,0,1,1,1,0,1
TXN-22154,CUSTOMER-10733,5274.06,23,67,21,0,1,1,3,1,1,credit_card,IN,IN,83,2.79,4292.6,1.23,0,0,1,1,0,0
TXN-22155,CUSTOMER-13977,4983.91,22,361,21,0,4,1,1,0,0,net_banking,IN,AU,287,3.05,2541.22,1.96,0,1,0,2,0,1
TXN-22156,CUSTOMER-11818,3692.96,14,811,22,0,0,1,1,1,1,upi,IN,IN,221,1.84,3229.65,1.14,0,0,1,2,0,0
TXN-22157,CUSTOMER-11385,2732.11,9,607,24,0,0,1,1,1,1,upi,IN,IN,18,1.09,3076.45,0.89,0,0,1,2,0,0
TXN-22158,CUSTOMER-12125,3933.55,7,571,23,0,0,1,6,1,1,debit_card,IN,IN,358,4.69,3049.43,1.29,0,0,0,2,0,1
TXN-22159,CUSTOMER-11199,2625.72,16,994,17,0,1,1,1,1,1,credit_card,IN,IN,185,1.11,3190.23,0.82,0,0,0,1,0,0
TXN-22160,CUSTOMER-12293,2070.68,3,768,11,0,1,1,1,1,1,credit_card,AE,AE,71,4.96,1709.73,1.21,0,0,0,3,0,0
TXN-22161,CUSTOMER-14218,1162.67,7,18,9,0,1,1,1,1,0,credit_card,IN,IN,159,4.12,1804.2,0.64,0,0,0,1,0,0
TXN-22162,CUSTOMER-10185,2358.92,1,544,14,0,0,2,1,1,1,credit_card,IN,IN,5,2.07,1434.95,1.64,1,0,0,1,0,0
TXN-22163,CUSTOMER-14128,4969.57,22,978,16,0,4,1,1,1,1,credit_card,IN,IN,342,1.81,2688.85,1.85,0,0,3,15,0,1
TXN-22164,CUSTOMER-10998,1156.7,7,931,16,0,0,1,1,1,1,credit_card,IN,IN,320,1.49,1269.15,0.91,0,0,1,3,0,0
TXN-22165,CUSTOMER-11987,3168.81,6,90,21,0,0,1,1,0,1,debit_card,IN,SG,386,3.11,3177.44,1.0,0,1,0,0,0,0
TXN-22166,CUSTOMER-12810,5839.29,8,972,15,0,2,1,1,1,1,upi,IN,IN,4,2.99,4145.22,1.41,1,0,0,1,0,0
TXN-22167,CUSTOMER-14665,926.94,17,986,21,0,0,1,1,1,1,net_banking,IN,IN,438,3.05,1983.92,0.47,0,0,0,1,0,0
TXN-22168,CUSTOMER-12358,2473.04,16,237,23,0,1,1,1,1,1,credit_card,IN,IN,239,0.54,2033.11,1.22,0,0,0,3,0,1
TXN-22169,CUSTOMER-11680,3287.04,0,461,38,1,1,1,1,1,1,debit_card,IN,IN,156,3.5,4309.66,0.76,0,0,0,1,1,1
TXN-22170,CUSTOMER-14926,4739.9,11,23,18,2,0,1,1,1,1,net_banking,US,US,102,3.88,2771.69,1.71,0,1,0,0,1,1
TXN-22171,CUSTOMER-13040,1095.92,3,226,22,0,1,1,1,1,1,debit_card,FR,FR,148,2.8,1649.34,0.66,0,0,0,3,0,0
TXN-22172,CUSTOMER-14887,1879.08,16,850,18,0,0,1,1,1,0,upi,FR,FR,401,3.51,1826.02,1.03,0,0,0,1,0,0
TXN-22173,CUSTOMER-12512,3385.4,6,380,14,2,0,1,1,1,1,upi,GB,GB,214,1.79,2152.12,1.57,0,0,2,4,1,1
TXN-22174,CUSTOMER-13528,3976.26,23,920,20,0,0,1,1,1,1,credit_card,US,US,163,1.64,2323.69,1.71,0,0,0,3,0,0
TXN-22175,CUSTOMER-13027,1690.77,2,906,17,4,0,1,4,1,0,upi,IN,IN,91,3.23,3528.73,0.48,0,0,0,1,1,1
TXN-22176,CUSTOMER-12746,3851.16,0,776,19,0,1,1,1,1,1,upi,US,US,138,1.54,2429.51,1.59,0,0,9,20,0,1
TXN-22177,CUSTOMER-14174,598.53,18,5,0,0,0,1,1,1,1,credit_card,CA,CA,8,0.0,765.97,0.78,1,0,2,4,0,0
TXN-22178,CUSTOMER-12582,2044.47,1,569,12,0,0,1,1,1,1,net_banking,FR,FR,282,4.01,2324.9,0.88,0,0,0,1,0,0
TXN-22179,CUSTOMER-14204,2732.9,5,611,18,4,0,1,1,1,0,credit_card,AE,AE,351,3.33,1674.52,1.63,0,0,0,0,1,1
TXN-22180,CUSTOMER-12812,2288.47,10,633,10,0,2,1,6,1,1,upi,SG,SG,416,0.52,2942.7,0.78,0,0,1,3,0,1
TXN-22181,CUSTOMER-14091,4309.81,22,356,23,0,0,1,1,1,1,credit_card,IN,IN,409,3.9,3948.17,1.09,0,0,0,3,0,0
TXN-22182,CUSTOMER-10370,1467.88,20,156,20,0,3,1,1,1,1,net_banking,CA,CA,333,1.44,1720.43,0.85,0,0,0,3,0,1
TXN-22183,CUSTOMER-13744,6982.78,3,200,21,1,2,1,1,1,1,credit_card,AE,AE,44,2.05,4039.4,1.73,0,0,0,2,1,1
TXN-22184,CUSTOMER-12005,15461.91,0,224,19,0,0,1,1,1,1,upi,IN,IN,6,3.67,1963.94,7.87,1,0,0,0,0,1
TXN-22185,CUSTOMER-11704,3271.68,10,982,47,0,5,2,2,0,1,credit_card,IN,FR,2,0.61,1637.67,2.0,1,1,0,0,0,1
TXN-22186,CUSTOMER-13325,4090.98,15,462,9,3,0,7,7,1,0,upi,IN,IN,7,3.72,2973.88,1.38,0,1,0,3,1,1
TXN-22187,CUSTOMER-10441,5148.72,5,778,11,0,0,1,1,0,0,credit_card,IN,AE,421,2.82,3377.01,1.52,0,1,0,2,0,0
TXN-22188,CUSTOMER-13258,2065.71,10,662,25,1,0,1,1,1,1,upi,IN,IN,472,1.62,2894.44,0.71,0,0,0,1,1,1
TXN-22189,CUSTOMER-12907,5850.83,7,921,20,4,6,1,4,1,1,debit_card,JP,JP,241,3.89,3798.3,1.54,0,1,0,3,1,1
TXN-22190,CUSTOMER-10227,4312.46,19,256,24,0,0,8,8,1,1,net_banking,IN,IN,6,2.6,3523.15,1.22,0,0,0,2,0,1
TXN-22191,CUSTOMER-12402,2596.66,0,989,40,0,1,1,1,1,1,debit_card,IN,IN,401,2.07,2588.14,1.0,0,1,1,1,0,0
TXN-22192,CUSTOMER-14719,5116.01,13,592,26,2,0,1,1,1,1,upi,IN,IN,62,2.05,2866.29,1.78,0,0,2,2,1,1
TXN-22193,CUSTOMER-11025,2966.88,20,430,17,2,4,1,7,1,1,debit_card,CA,CA,11,3.5,3211.05,0.92,0,0,1,2,1,1
TXN-22194,CUSTOMER-13492,2503.14,20,877,12,1,0,1,1,1,1,credit_card,SG,SG,324,2.46,3728.21,0.67,0,0,0,3,1,1
TXN-22195,CUSTOMER-14257,972.56,1,424,8,0,0,1,1,0,1,upi,IN,SG,244,2.14,2359.9,0.41,0,1,0,0,0,0
TXN-22196,CUSTOMER-10871,2805.9,5,406,25,0,1,6,6,1,1,credit_card,IN,IN,48,0.88,2084.81,1.35,0,0,0,2,0,1
TXN-22197,CUSTOMER-13200,4995.38,8,611,29,0,0,3,1,1,1,upi,IN,IN,4,3.04,2746.56,1.82,0,0,0,1,0,0
TXN-22198,CUSTOMER-11746,7826.89,13,104,54,0,6,1,1,1,1,credit_card,IN,IN,262,4.62,4428.86,1.77,0,0,0,0,0,1
TXN-22199,CUSTOMER-10444,9737.74,21,251,14,0,1,1,1,0,0,credit_card,US,GB,137,1.07,2803.9,3.47,0,1,1,2,0,1
TXN-22200,CUSTOMER-14559,3130.99,7,644,49,0,1,1,1,1,0,net_banking,IN,IN,445,1.38,2724.88,1.15,0,0,0,0,0,0
TXN-22201,CUSTOMER-10473,2748.48,2,98,20,1,1,1,1,1,1,credit_card,IN,IN,469,4.09,2830.76,0.97,0,1,0,3,1,1
TXN-22202,CUSTOMER-10080,1767.18,9,177,29,2,0,1,1,0,1,credit_card,AE,US,449,0.53,1560.52,1.13,0,1,9,16,1,1
TXN-22203,CUSTOMER-10240,5576.13,17,264,15,0,2,1,1,1,1,debit_card,AE,AE,396,1.96,3823.02,1.46,0,0,0,3,0,0
TXN-22204,CUSTOMER-14653,1421.65,19,131,22,0,0,1,1,1,1,upi,IN,IN,126,4.56,921.77,1.54,0,0,0,2,0,0
TXN-22205,CUSTOMER-10590,516.9,8,198,21,0,0,1,1,0,1,credit_card,IN,FR,193,2.85,925.19,0.56,0,1,5,15,0,1
TXN-22206,CUSTOMER-11361,1541.14,8,704,9,0,3,1,1,0,1,credit_card,IN,GB,493,4.1,2614.91,0.59,0,1,9,16,0,1
TXN-22207,CUSTOMER-11885,5534.67,18,719,7,0,0,5,3,1,1,debit_card,SG,SG,56,4.72,3216.66,1.72,0,0,0,3,0,1
TXN-22208,CUSTOMER-12317,3026.04,12,56,32,0,1,1,1,1,0,upi,IN,IN,399,3.58,2767.49,1.09,0,0,1,2,0,1
TXN-22209,CUSTOMER-14431,970.75,0,891,19,0,0,1,1,1,1,upi,IN,IN,176,4.98,928.51,1.05,0,0,0,1,0,0
TXN-22210,CUSTOMER-10312,2140.09,16,408,14,0,0,1,1,1,1,debit_card,IN,IN,309,2.51,1936.26,1.11,0,0,1,4,0,0
TXN-22211,CUSTOMER-11077,5136.61,3,953,41,0,1,1,6,1,1,debit_card,CA,CA,96,1.2,2757.31,1.86,0,0,0,3,0,1
TXN-22212,CUSTOMER-10034,4730.85,3,261,6,0,0,1,1,1,1,credit_card,IN,IN,300,3.53,2608.88,1.81,0,0,0,0,0,0
TXN-22213,CUSTOMER-11842,3832.3,15,741,38,1,1,1,1,0,1,credit_card,IN,CA,474,2.71,2458.75,1.56,0,1,3,11,1,1
TXN-22214,CUSTOMER-14482,2659.37,15,653,16,0,3,2,2,1,1,credit_card,IN,IN,4,3.91,2054.92,1.29,1,0,0,1,0,1
TXN-22215,CUSTOMER-10249,6605.03,14,574,25,1,4,1,1,1,1,credit_card,IN,IN,476,2.38,3811.78,1.73,0,0,0,1,1,1
TXN-22216,CUSTOMER-11135,13111.66,5,117,22,1,0,1,1,1,1,credit_card,IN,IN,115,1.85,2051.63,6.39,0,0,0,1,1,1
TXN-22217,CUSTOMER-14890,2948.82,4,484,20,0,1,6,2,1,1,debit_card,CA,CA,27,2.06,1990.26,1.48,0,0,0,1,0,1
TXN-22218,CUSTOMER-14948,1225.84,21,970,30,2,0,1,1,1,1,net_banking,IN,IN,102,2.86,1241.14,0.99,0,0,9,12,1,1
TXN-22219,CUSTOMER-10376,3106.11,9,320,15,1,0,2,2,1,1,upi,GB,GB,54,1.73,2528.85,1.23,0,0,0,3,1,1
TXN-22220,CUSTOMER-10724,1592.46,6,307,12,0,1,1,3,1,1,upi,IN,IN,221,0.22,1947.53,0.82,0,1,9,20,0,1
TXN-22221,CUSTOMER-11914,1130.12,6,489,30,2,0,1,1,1,1,net_banking,IN,IN,271,2.01,2636.98,0.43,0,1,0,3,1,1
TXN-22222,CUSTOMER-14298,5144.81,9,320,19,0,0,1,1,0,1,credit_card,IN,US,17,1.62,2649.15,1.94,0,1,1,3,0,0
TXN-22223,CUSTOMER-12493,18407.84,9,756,6,0,0,1,3,1,1,credit_card,IN,IN,28,3.84,3880.19,4.74,0,0,0,3,0,1
TXN-22224,CUSTOMER-11943,8652.8,14,892,28,0,0,3,2,1,1,credit_card,IN,IN,59,3.86,1898.32,4.56,1,0,0,3,0,1
TXN-22225,CUSTOMER-14005,5111.69,5,355,33,0,0,1,1,1,1,credit_card,AU,AU,231,3.3,2676.5,1.91,0,0,0,1,0,0
TXN-22226,CUSTOMER-12345,2718.66,23,647,20,0,0,1,3,1,1,debit_card,IN,IN,157,2.65,4164.45,0.65,0,0,0,1,0,0
TXN-22227,CUSTOMER-11332,6045.77,1,607,24,0,0,1,1,1,0,credit_card,IN,IN,177,3.8,4145.21,1.46,0,0,0,3,0,0
TXN-22228,CUSTOMER-14589,6086.67,7,736,21,4,0,1,1,1,1,upi,IN,IN,257,2.55,3230.93,1.88,0,1,0,1,1,1
TXN-22229,CUSTOMER-10338,1647.4,19,519,12,0,1,1,1,1,0,upi,IN,IN,51,2.44,1899.92,0.87,0,0,0,3,0,0
TXN-22230,CUSTOMER-11866,784.61,14,525,7,0,1,1,2,1,1,debit_card,AU,AU,199,2.08,1653.59,0.47,0,0,0,3,0,0
TXN-22231,CUSTOMER-13138,3663.38,20,23,17,0,0,1,1,1,1,credit_card,IN,IN,451,2.15,3316.02,1.1,0,0,0,2,0,0
TXN-22232,CUSTOMER-10792,2334.92,20,191,14,0,1,1,1,1,1,upi,IN,IN,7,2.88,2423.85,0.96,1,0,0,0,0,0
TXN-22233,CUSTOMER-13612,3008.38,17,752,11,0,1,1,1,1,1,credit_card,IN,IN,40,4.87,2569.45,1.17,0,1,0,1,0,0
TXN-22234,CUSTOMER-13701,1760.44,4,348,25,0,0,5,5,1,1,upi,JP,JP,25,3.18,2477.91,0.71,0,0,1,4,0,1
TXN-22235,CUSTOMER-11517,1526.32,3,24,21,0,1,1,1,1,1,debit_card,AE,AE,350,1.43,2837.6,0.54,0,0,0,3,0,0
TXN-22236,CUSTOMER-13954,2771.27,9,389,11,0,0,1,5,1,1,debit_card,GB,GB,46,3.32,1551.22,1.79,0,0,2,5,0,1
TXN-22237,CUSTOMER-13909,1050.65,18,640,20,1,0,1,1,1,1,credit_card,GB,GB,23,0.7,1870.81,0.56,0,0,1,4,1,1
TXN-22238,CUSTOMER-12674,1279.33,13,598,29,0,0,1,7,1,1,debit_card,IN,IN,475,1.4,1228.0,1.04,0,0,0,2,0,1
TXN-22239,CUSTOMER-12123,561.5,22,744,14,0,1,1,6,1,1,upi,IN,IN,453,0.34,1399.59,0.4,0,0,0,3,0,1
TXN-22240,CUSTOMER-13786,4893.1,23,800,26,0,1,1,1,0,0,credit_card,IN,AU,420,4.11,2778.67,1.76,0,1,0,0,0,1
TXN-22241,CUSTOMER-10059,4279.07,12,909,24,0,0,1,1,1,1,credit_card,IN,IN,428,0.6,2239.36,1.91,0,0,0,3,0,0
TXN-22242,CUSTOMER-12434,4440.15,9,958,10,0,0,1,1,0,0,credit_card,IN,SG,460,0.98,2617.92,1.7,0,1,0,1,0,1
TXN-22243,CUSTOMER-12063,25381.05,21,567,10,0,1,1,1,1,1,credit_card,IN,IN,332,1.33,3356.79,7.56,0,0,0,0,0,1
TXN-22244,CUSTOMER-11255,6649.9,5,189,12,0,0,1,1,1,0,credit_card,IN,IN,111,3.42,3630.85,1.83,0,0,0,2,0,0
TXN-22245,CUSTOMER-13689,1386.73,12,27,21,0,0,1,1,0,0,credit_card,AE,US,413,2.63,3060.7,0.45,0,1,0,0,0,0
TXN-22246,CUSTOMER-13749,2460.75,20,540,28,0,0,1,1,1,1,credit_card,IN,IN,160,3.56,2662.53,0.92,0,0,1,2,0,0
TXN-22247,CUSTOMER-14131,2439.49,10,490,10,0,1,2,4,1,1,credit_card,IN,IN,1,1.92,2166.74,1.13,1,0,0,3,0,1
TXN-22248,CUSTOMER-14258,1668.13,21,487,13,0,0,1,1,1,1,upi,IN,IN,22,4.21,1712.53,0.97,0,0,0,0,0,0
TXN-22249,CUSTOMER-13030,1033.24,14,790,37,1,4,1,7,1,1,upi,IN,IN,255,4.12,2266.15,0.46,0,0,0,0,1,1
TXN-22250,CUSTOMER-12847,1124.02,1,171,18,0,0,1,5,1,1,upi,IN,IN,393,1.0,2394.28,0.47,0,1,0,0,0,0
TXN-22251,CUSTOMER-14991,2597.81,14,37,19,0,0,1,1,1,1,upi,AE,AE,253,3.78,2708.85,0.96,0,0,0,0,0,0
TXN-22252,CUSTOMER-10471,1688.27,18,944,23,0,0,1,1,1,1,debit_card,IN,IN,53,3.0,1352.75,1.25,0,0,2,2,0,0
TXN-22253,CUSTOMER-14036,1865.99,16,298,19,1,0,9,9,1,1,upi,IN,IN,54,1.75,2271.06,0.82,0,0,0,1,1,1
TXN-22254,CUSTOMER-12900,1597.54,19,265,17,0,2,2,2,1,1,debit_card,CA,CA,3,4.56,2296.16,0.7,1,0,0,3,0,1
TXN-22255,CUSTOMER-11447,2796.06,17,26,11,0,0,1,1,1,1,net_banking,IN,IN,499,0.64,2384.43,1.17,0,0,1,2,0,0
TXN-22256,CUSTOMER-14444,3620.92,5,647,7,0,0,1,1,1,1,credit_card,IN,IN,136,3.07,3456.55,1.05,0,0,2,4,1,1
TXN-22257,CUSTOMER-14790,3945.85,14,747,23,0,0,1,1,1,1,upi,CA,CA,337,3.68,2665.33,1.48,0,0,0,2,0,0
TXN-22258,CUSTOMER-10913,2266.1,16,756,3,0,1,1,1,1,1,credit_card,AE,AE,7,3.67,2520.85,0.9,1,0,6,15,0,1
TXN-22259,CUSTOMER-14243,7141.17,23,451,14,0,0,5,5,1,1,credit_card,IN,IN,44,4.6,3836.77,1.86,0,0,0,1,0,1
TXN-22260,CUSTOMER-11712,5424.82,21,468,15,2,2,1,1,1,1,upi,IN,IN,420,2.73,778.64,6.97,0,1,8,14,1,1
TXN-22261,CUSTOMER-10675,3374.94,8,84,34,0,0,1,1,1,1,debit_card,IN,IN,107,1.15,2438.8,1.38,0,1,0,0,0,0
TXN-22262,CUSTOMER-11440,3194.62,11,925,6,0,1,1,1,1,1,debit_card,IN,IN,242,0.27,2392.42,1.34,0,0,0,0,0,0
TXN-22263,CUSTOMER-12735,3066.07,21,12,27,0,0,2,3,0,1,net_banking,IN,AE,1,1.01,3034.92,1.01,1,1,0,1,0,1
TXN-22264,CUSTOMER-13631,2993.16,22,569,23,4,1,1,1,1,1,upi,IN,IN,306,1.93,3925.14,0.76,0,0,2,2,1,1
TXN-22265,CUSTOMER-10686,2050.61,4,258,30,0,0,1,4,0,0,credit_card,JP,CA,170,4.96,2965.33,0.69,0,1,2,5,0,1
TXN-22266,CUSTOMER-11127,224.38,13,979,4,0,0,1,1,1,1,credit_card,IN,IN,3,1.81,501.26,0.45,1,1,1,4,0,0
TXN-22267,CUSTOMER-14217,6699.82,23,99,13,0,0,2,2,1,1,debit_card,IN,IN,2,2.1,3358.58,1.99,1,0,2,5,0,1
TXN-22268,CUSTOMER-12467,17137.62,7,615,20,0,0,2,2,1,1,credit_card,US,US,1,0.75,4444.83,3.86,1,0,2,3,0,1
TXN-22269,CUSTOMER-12398,3184.2,21,260,24,0,0,6,6,1,0,credit_card,US,US,51,3.18,2512.45,1.27,0,0,1,1,0,1
TXN-22270,CUSTOMER-14138,3937.88,16,277,11,0,1,1,1,1,1,credit_card,IN,IN,217,0.72,2487.77,1.58,0,0,5,8,0,1
TXN-22271,CUSTOMER-13439,4512.51,8,953,18,0,0,1,1,0,0,credit_card,IN,US,74,3.85,2960.95,1.52,0,1,0,3,0,1
TXN-22272,CUSTOMER-14125,7096.5,2,65,16,1,0,1,1,1,1,credit_card,IN,IN,479,2.38,5201.21,1.36,0,1,0,2,1,1
TXN-22273,CUSTOMER-10966,180.46,6,600,36,0,1,1,1,1,1,upi,IN,IN,451,2.09,100.0,1.8,0,0,0,3,0,0
TXN-22274,CUSTOMER-10920,2539.51,11,807,31,0,0,1,1,1,1,upi,FR,FR,411,4.23,1472.62,1.72,0,0,0,0,0,0
TXN-22275,CUSTOMER-14914,1134.75,2,599,18,0,1,7,6,1,1,debit_card,US,US,33,0.13,1929.85,0.59,0,0,0,0,0,1
TXN-22276,CUSTOMER-12873,2030.48,8,377,25,0,0,1,1,1,0,credit_card,DE,DE,413,4.28,1603.96,1.27,0,0,1,2,0,0
TXN-22277,CUSTOMER-11509,619.12,13,516,21,0,0,1,1,1,1,credit_card,JP,JP,380,1.48,785.62,0.79,0,0,0,3,1,1
TXN-22278,CUSTOMER-11213,5404.27,22,655,13,0,0,1,1,1,1,upi,IN,IN,308,0.88,3777.87,1.43,0,0,1,2,0,0
TXN-22279,CUSTOMER-10872,605.94,22,116,29,1,0,1,1,1,1,net_banking,IN,IN,460,4.25,1180.59,0.51,0,0,0,2,1,1
TXN-22280,CUSTOMER-14391,5180.51,22,782,21,0,0,1,1,0,1,credit_card,IN,JP,422,2.7,3884.53,1.33,0,1,0,2,0,1
TXN-22281,CUSTOMER-13255,1608.18,17,498,14,1,0,1,2,1,1,credit_card,IN,IN,380,4.17,1407.59,1.14,0,0,0,2,1,1
TXN-22282,CUSTOMER-10864,8064.22,10,204,13,0,4,1,1,1,1,credit_card,IN,IN,1,4.3,4095.26,1.97,1,0,1,1,0,1
TXN-22283,CUSTOMER-13954,1893.2,3,586,26,0,3,1,1,1,0,upi,IN,IN,458,2.1,1407.45,1.35,0,0,0,0,0,1
TXN-22284,CUSTOMER-13109,504.09,7,79,7,0,1,1,1,1,1,credit_card,IN,IN,85,0.51,888.34,0.57,0,0,1,1,0,0
TXN-22285,CUSTOMER-13056,1547.04,17,17,10,4,0,1,1,1,1,credit_card,JP,JP,53,4.03,1093.3,1.42,0,0,0,2,1,1
TXN-22286,CUSTOMER-13995,1657.47,12,728,18,0,5,3,1,1,1,debit_card,IN,IN,33,4.9,3592.55,0.46,0,0,0,2,0,1
TXN-22287,CUSTOMER-12683,2502.85,3,942,28,0,0,1,4,1,1,upi,US,US,40,1.95,1258.16,1.99,0,0,0,2,0,0
TXN-22288,CUSTOMER-14691,1649.56,9,613,26,0,3,1,1,1,1,debit_card,IN,IN,264,0.15,2529.87,0.65,0,1,0,1,0,1
